Timestamp,Close,MACD,Signal,MACD_Histogram,RSI,Green_Peak,Red_Peak,MACD_Histogram_Delta
2023-12-12 22:06:03.302428,41332.13,0.48365927334089065,5.07355440463601,-4.589895131295119,0.16949152533511835,False,False,0.22972163018754
2023-12-12 22:06:04.586965,41332.13,-0.24088910007412778,4.010665703693983,-4.25155480376811,0.1697792868382919,False,False,0.3383403275270087
2023-12-12 22:06:06.315686,41332.13,-0.8058100296766497,3.0473705570198564,-3.853180586696506,0.2178649236336554,False,False,0.39837421707160425
2023-12-12 22:06:07.592585,41332.12,-1.2400265981123084,2.1898911259934235,-3.429917724105732,0.38022813668438005,False,False,0.42326286259077417
2023-12-12 22:06:08.858233,41332.13,-1.5652956862177234,1.4388537635511942,-3.0041494497689176,0.7905138335828781,False,False,0.4257682743368143
2023-12-12 22:06:10.122330,41332.13,-1.802298012393294,0.7906234083622965,-2.5929214207555904,66.66666666666666,False,False,0.4112280290133272
2023-12-12 22:06:11.390655,41332.12,-1.9682423076883424,0.23885026515216867,-2.2070925728405113,50.0,False,False,0.3858288479150791
2023-12-12 22:06:12.667002,41332.12,-2.075825532687304,-0.2240848944157259,-1.8517406382715782,33.33333333333333,False,False,0.3553519345689331
2023-12-12 22:06:13.945254,41332.13,-2.1356605319597293,-0.6064000219245266,-1.5292605100352028,50.0,False,False,0.3224801282363754
2023-12-12 22:06:15.205753,41332.13,-2.1582017931359587,-0.916760376166813,-1.2414414169691457,50.0,False,False,0.28781909306605713
2023-12-12 22:06:16.916329,41332.13,-2.151267433160683,-1.163661787565587,-0.9876056455950961,66.66666666666666,False,False,0.25383577137404956
2023-12-12 22:06:18.178364,41332.13,-2.1213186618624604,-1.3551931624249618,-0.7661254994374986,50.0,False,False,0.22148014615759748
2023-12-12 22:06:19.445408,41332.12,-2.074477673966612,-1.499050064733292,-0.5754276092333201,33.33333333333333,False,False,0.1906978902041785
2023-12-12 22:06:20.713273,41332.12,-2.0141381230641855,-1.6020676763994708,-0.4120704466647147,50.0,False,False,0.16335716256860544
2023-12-12 22:06:21.984258,41332.12,-1.9439104051416507,-1.670436222147907,-0.2734741829937437,50.0,False,False,0.138596263670971
2023-12-12 22:06:23.256301,41332.13,-1.8659381428878987,-1.7095366062959054,-0.1564015365919933,50.0,False,False,0.11707264640175041
2023-12-12 22:06:24.973060,41332.12,-1.7843822320865002,-1.7245057314540244,-0.05987650063247574,33.33333333333333,False,False,0.09652503595951756
2023-12-12 22:06:26.260306,41332.12,-1.7001503107239841,-1.7196346473080166,0.01948433658403248,33.33333333333333,False,False,0.07936083721650822
2023-12-12 22:06:27.539727,41332.12,-1.6147817078308435,-1.6986640594125821,0.08388235158173862,33.33333333333333,False,False,0.06439801499770614
2023-12-12 22:06:29.272586,41332.12,-1.5294954040437005,-1.664830328338806,0.1353349242951054,50.0,False,False,0.051452572713366784
2023-12-12 22:06:30.556431,41332.13,-1.444447782516363,-1.6207538191743174,0.1763060366579543,66.66666666666666,False,False,0.040971112362848894
2023-12-12 22:06:31.824475,41332.12,-1.3621518080108217,-1.5690334169416185,0.20688160893079677,50.0,False,False,0.030575572272842466
2023-12-12 22:06:33.090740,41332.12,-1.2821518073833431,-1.5116570950299635,0.22950528764662037,33.33333333333333,False,False,0.022623678715823603
2023-12-12 22:06:34.359963,41332.12,-1.2048623276059516,-1.450298141545161,0.24543581393920944,50.0,False,False,0.015930526292589064
2023-12-12 22:06:35.635567,41332.13,-1.1297795462669455,-1.386194422489518,0.2564148762225724,66.66666666666666,False,False,0.010979062283362984
2023-12-12 22:06:36.906878,41332.13,-1.0580790247477125,-1.320571342941157,0.26249231819344443,66.66666666666666,False,False,0.006077441970872011
2023-12-12 22:06:38.185521,41332.12,-0.9906432426505489,-1.2545857228830353,0.26394248023248634,50.0,False,False,0.0014501620390419134
2023-12-12 22:06:39.462091,41332.12,-0.9265195587577182,-1.188972490057972,0.2624529313002537,33.33333333333333,True,False,-0.0014895489322326316
2023-12-12 22:06:40.716697,41332.12,-0.8657215778293903,-1.1243223076122555,0.2586007297828652,50.0,False,False,-0.0038522015173885205
2023-12-12 22:06:41.976850,41329.53,-1.0148317457278608,-1.1024241952353766,0.08759244950751577,0.3831417622523787,False,False,-0.17100828027534942
2023-12-12 22:06:43.234750,41325.22,-1.4639085810267716,-1.1747210723936556,-0.28918750863311593,0.14450867044472204,False,False,-0.3767799581406317
2023-12-12 22:06:44.503491,41330.59,-1.3706906191582675,-1.2139149817465782,-0.15677563741168932,43.72964169380321,False,True,0.1324118712214266
2023-12-12 22:06:45.775787,41330.58,-1.2828339183251956,-1.2276987690623018,-0.05513514926289376,43.694060211564846,False,False,0.10164048814879556
2023-12-12 22:06:47.041110,41330.58,-1.1993811308566364,-1.2220352414211688,0.02265411056453237,43.72964169380321,False,False,0.07778925982742613
2023-12-12 22:06:48.302667,41330.58,-1.1203297317770193,-1.2016941394923388,0.0813644077153195,43.72964169380321,False,False,0.05871029715078713
2023-12-12 22:06:49.584537,41330.59,-1.04482986376388,-1.170321284346647,0.12549142058276708,43.77542717653452,False,False,0.04412701286744758
2023-12-12 22:06:50.863959,41330.59,-0.9737706524829264,-1.1310111579739028,0.15724050549097646,55.46391752577102,False,False,0.03174908490820938
2023-12-12 22:06:52.133640,41329.02,-1.0322425450358423,-1.1112574353862907,0.0790148903504484,77.29885057474178,True,False,-0.07822561514052806
2023-12-12 22:06:53.405276,41329.02,-1.066290409064095,-1.1022640301218516,0.03597362105775659,0.6289308172848393,False,False,-0.04304126929269181
2023-12-12 22:06:54.694671,41329.03,-1.080016907551908,-1.097814605607863,0.017797698055955102,1.2578616350215412,False,False,-0.018175923001801486
2023-12-12 22:06:55.980021,41325.22,-1.382395025662845,-1.1547306896188594,-0.22766433604398562,0.3703703703114911,False,False,-0.24546203409994072
2023-12-12 22:06:57.266351,41325.22,-1.6035471691866405,-1.2444939855324157,-0.3590531836542248,0.3703703703114911,False,False,-0.13138884761023917
2023-12-12 22:06:58.566655,41325.21,-1.7593381970873452,-1.3474628278434018,-0.4118753692439434,0.1851851852228492,False,False,-0.05282218558971863
2023-12-12 22:06:59.871572,41325.22,-1.860549535791506,-1.4500801694330225,-0.4104693663584835,0.36968576717303847,False,True,0.0014060028854598894
2023-12-12 22:07:01.204312,41321.21,-2.2385293648476363,-1.6077700085159454,-0.6307593563316909,0.2547770701154235,True,False,-0.22028998997320737
2023-12-12 22:07:02.514371,41314.28,-3.0619776142266346,-1.8986115296580834,-1.1633660845685512,0.13531799732116667,False,False,-0.5326067282368603
2023-12-12 22:07:03.812220,41314.19,-3.679414531950897,-2.2547721301166463,-1.4246424018342507,0.06729475102311255,False,False,-0.26127631726569955
2023-12-12 22:07:05.104940,41312.0,-4.295931609580293,-2.663004026009376,-1.6329275835709174,0.07552870092170849,False,False,-0.20828518173666666
2023-12-12 22:07:06.397111,41311.16,-4.7970098714286,-3.089805195093221,-1.7072046763353788,0.07102272728718617,False,False,-0.07427709276446137
2023-12-12 22:07:07.693723,41311.11,-5.13891438004066,-3.4996270320827088,-1.6392873479579513,0.07082152975945633,False,True,0.06791732837742748
2023-12-12 22:07:08.996629,41307.63,-5.625831993573229,-3.924868024380813,-1.7009639691924159,0.0,True,False,-0.0616766212344646
2023-12-12 22:07:10.309047,41306.86,-6.0046326082374435,-4.340820941152139,-1.6638116670853043,0.0,False,True,0.03715230210711162
2023-12-12 22:07:11.632303,41306.13,-6.2912184731903835,-4.7309004475597884,-1.560318025630595,0.0,False,False,0.10349364145470918
2023-12-12 22:07:12.930615,41303.78,-6.6315211483160965,-5.11102458771105,-1.5204965606050465,0.0,False,False,0.03982146502554862
2023-12-12 22:07:14.240318,41314.45,-5.971399071582709,-5.2830994844853825,-0.688299587097327,56.48491265218943,False,False,0.8321969735077195
2023-12-12 22:07:15.535900,41318.87,-5.03356668586639,-5.2331929247615845,0.1996262388951946,67.15620827769521,False,False,0.8879258259925216
2023-12-12 22:07:16.855225,41320.0,-4.151292689231923,-5.016812877655653,0.86552018842373,68.87473460721512,False,False,0.6658939495285354
2023-12-12 22:07:18.159164,41319.99,-3.4135419204831123,-4.696158686221145,1.282616765738033,80.77689243027766,False,False,0.41709657731430294
2023-12-12 22:07:19.465300,41314.71,-3.217827877502714,-4.4004925244774595,1.1826646469747457,65.96177307848177,True,False,-0.09995211876328725
2023-12-12 22:07:20.773601,41313.41,-3.1315239648829447,-4.146698812558556,1.0151748476756115,64.46740858506996,False,False,-0.1674897992991342
2023-12-12 22:07:22.091895,41313.41,-3.0282200565270614,-3.9230030613522575,0.8947830048251961,71.10916264797379,False,False,-0.12039184285041538
2023-12-12 22:07:23.389858,41313.4,-2.9135720365229645,-3.721116856386399,0.8075448198634345,45.679012345697494,False,False,-0.08723818496176161
2023-12-12 22:07:24.702029,41313.4,-2.7905449890895397,-3.5350024829270277,0.7444574938374879,14.618369987037212,False,False,-0.06308732602594658
2023-12-12 22:07:26.007641,41313.4,-2.6623551942248014,-3.3604730251865824,0.698117830961781,0.0,False,False,-0.0463396628757069
2023-12-12 22:07:27.313935,41313.4,-2.531581364113663,-3.194694692971999,0.6631133288583362,0.0,False,False,-0.03500450210344486
2023-12-12 22:07:28.629854,41313.4,-2.400273305036535,-3.0358104153849066,0.6355371103483716,0.0,False,False,-0.027576218509964612
2023-12-12 22:07:29.930552,41317.82,-1.917450486049347,-2.812138429517795,0.894687943468448,99.77426636564252,False,True,0.2591508331200765
2023-12-12 22:07:31.227696,41321.09,-1.2564645112142898,-2.5010036458570943,1.2445391346428045,99.87012987010337,False,False,0.3498511911743565
2023-12-12 22:07:32.509242,41321.09,-0.7242793228288065,-2.145658781251437,1.4213794584226305,100.0,False,False,0.17684032377982595
2023-12-12 22:07:33.787115,41321.1,-0.2982734991965117,-1.7761817248404521,1.4779082256439404,100.0,False,False,0.05652876722130995
2023-12-12 22:07:35.067703,41323.03,0.1928509894059971,-1.3823751819911623,1.5752261713971594,100.0,False,False,0.09731794575321895
2023-12-12 22:07:36.349111,41323.16,0.5858077711964143,-0.988738591353647,1.5745463625500613,100.0,True,False,-0.0006798088470980623
2023-12-12 22:07:37.628641,41323.17,0.8878017424358404,-0.6134305245957495,1.50123226703159,100.0,False,False,-0.07331409551847123
2023-12-12 22:07:38.907335,41327.05,1.4238049763953313,-0.20598342439753337,1.6297884007928647,100.0,False,True,0.12855613376127462
2023-12-12 22:07:40.193163,41327.05,1.827524832333438,0.20071822694866093,1.6268066053847772,100.0,True,False,-0.0029817954080875175
2023-12-12 22:07:41.479643,41327.06,2.123800789755478,0.5853347395100243,1.5384660502454537,100.0,False,False,-0.08834055513932348
2023-12-12 22:07:42.769928,41327.06,2.3317229696112918,0.9346123855302779,1.3971105840810139,100.0,False,False,-0.14135546616443984
2023-12-12 22:07:44.071504,41327.05,2.4672549000461004,1.2411408884334425,1.2261140116126579,99.75247524765403,False,False,-0.17099657246835598
2023-12-12 22:07:45.371566,41327.06,2.5461217412666883,1.5021370590000918,1.0439846822665966,99.74489795931625,False,False,-0.1821293293460613
2023-12-12 22:07:46.672523,41327.05,2.578098648300511,1.7173293768601756,0.8607692714403352,99.48979591863251,False,False,-0.18321541082626136
2023-12-12 22:07:47.977745,41327.06,2.574569459822669,1.8887773934526746,0.6857920663699946,60.0,False,False,-0.17497720507034065
2023-12-12 22:07:49.275337,41327.06,2.542464603211556,2.019514835404451,0.5229497678071051,60.0,False,False,-0.16284229856288945
2023-12-12 22:07:50.581156,41327.05,2.4875395491253585,2.113119778148633,0.37441977097672563,39.99999999999999,False,False,-0.14852999683037948
2023-12-12 22:07:51.887022,41327.05,2.416159070300637,2.173727636579034,0.24243143372160292,39.99999999999999,False,False,-0.1319883372551227
2023-12-12 22:07:53.263385,41327.05,2.3326996174291708,2.2055220327490614,0.1271775846801093,50.0,False,False,-0.1152538490414936
2023-12-12 22:07:54.568945,41327.05,2.2407276857702527,2.2125631633533,0.028164522416952664,33.33333333333333,False,False,-0.09901306226315665
2023-12-12 22:07:55.870890,41327.06,2.143932267113996,2.1988369841054394,-0.05490471699144317,66.66666666666666,False,False,-0.08306923940839583
2023-12-12 22:07:57.177620,41322.74,1.6990477394792833,2.0988791351802085,-0.3998313957009252,0.2304147464236337,False,False,-0.344926678709482
2023-12-12 22:07:58.479094,41321.69,1.2473684344731737,1.9285769950388016,-0.681208560565628,0.1855287568606485,False,False,-0.28137716486470277
2023-12-12 22:07:59.785025,41320.56,0.7891311620696797,1.7006878284449773,-0.9115566663752976,0.15360983094885228,False,False,-0.2303481058096697
2023-12-12 22:08:01.091282,41314.37,-0.07266876544599654,1.3460165096667827,-1.4186852751127792,0.07874015743912821,False,False,-0.5071286087374816
2023-12-12 22:08:02.403070,41314.37,-0.7470400047750445,0.9274052067784173,-1.6744452115534618,0.07874015743912821,False,False,-0.2557599364406826
2023-12-12 22:08:03.710490,41314.37,-1.266880263458006,0.48854811273113263,-1.7554283761891387,0.07874015743912821,False,False,-0.0809831646356769
2023-12-12 22:08:05.029453,41314.32,-1.6637137394791353,0.058095742289079044,-1.7218094817682144,0.0,False,True,0.03361889442092436
2023-12-12 22:08:06.320424,41314.33,-1.9548657364794053,-0.3444965534646178,-1.6103691830147875,0.11862396206448977,False,False,0.11144029875342687
2023-12-12 22:08:07.624149,41314.33,-2.1606986032275017,-0.7077369634171946,-1.4529616398103071,0.13550135504105754,False,False,0.15740754320448036
2023-12-12 22:08:08.918002,41314.32,-2.298138044665393,-1.0258171796668343,-1.2723208649985587,0.15974440897818454,False,False,0.18064077481174845
2023-12-12 22:08:10.183391,41306.86,-2.974728626482829,-1.4155994690300333,-1.5591291574527957,0.13280212486094456,True,False,-0.286808292454237
2023-12-12 22:08:11.464027,41306.86,-3.4709209213324357,-1.826663759490514,-1.6442571618419217,0.13280212486094456,False,False,-0.08512800438912604
2023-12-12 22:08:12.749438,41306.87,-3.819323193114542,-2.2251956462153197,-1.5941275468992222,0.26525198944366934,False,True,0.05012961494269952
2023-12-12 22:08:14.152010,41306.86,-4.049560606137675,-2.590068638199791,-1.459491967937884,0.266666666720738,False,False,0.13463557896133826
2023-12-12 22:08:15.470328,41306.86,-4.183797204874281,-2.9088143515346894,-1.274982853339592,0.13351134849173718,False,False,0.184509114598292
2023-12-12 22:08:16.774768,41306.01,-4.30909599642473,-3.1888706805126974,-1.120225315912033,0.1199040767629782,False,False,0.15475753742755893
2023-12-12 22:08:18.070808,41306.01,-4.358158058224944,-3.422728156055147,-0.9354299021697976,0.12004801923211517,False,False,0.1847954137422354
2023-12-12 22:08:19.347652,41304.02,-4.505677815381205,-3.6393180879203584,-0.8663597274608463,0.34965034972061915,False,False,0.06907017470895127
2023-12-12 22:08:20.649778,41304.02,-4.569909216959786,-3.825436313728244,-0.744472903231542,0.34965034972061915,False,False,0.1218868242293043
2023-12-12 22:08:21.941844,41304.01,-4.568951947912865,-3.9741394405651684,-0.5948125073476964,0.0,False,False,0.1496603958838456
2023-12-12 22:08:23.218300,41304.02,-4.5153364015350235,-4.08237883275914,-0.4329575687758833,0.349650349468007,False,False,0.1618549385718131
2023-12-12 22:08:24.523020,41304.01,-4.4226708150381455,-4.150437229214941,-0.2722335858232041,0.3484320555680398,False,False,0.1607239829526792
2023-12-12 22:08:26.237016,41300.15,-4.607588992970705,-4.241867581966094,-0.36572141100461053,0.17006802712207048,True,False,-0.09348782518140641
2023-12-12 22:08:27.967226,41298.02,-4.869874300544325,-4.367468925681741,-0.5024053748625841,0.12484394500334872,False,False,-0.13668396385797354
2023-12-12 22:08:29.308341,41298.02,-5.019871344367857,-4.497949409418965,-0.5219219349488924,0.16611295672390725,False,False,-0.01951656008630831
2023-12-12 22:08:31.049447,41298.0,-5.081779326341348,-4.614715392803442,-0.4670639335379061,0.1655629138209207,False,True,0.05485800141098629
2023-12-12 22:08:32.339279,41298.01,-5.071572995111637,-4.70608691326508,-0.36548608184655684,0.3311258277619089,False,False,0.10157785169134925
2023-12-12 22:08:33.652098,41298.01,-5.005780878105725,-4.76602570623321,-0.23975517187251505,0.1658374793041446,False,False,0.1257309099740418
2023-12-12 22:08:34.956926,41298.01,-4.8971884117490845,-4.792258247336385,-0.10493016441269987,0.16611295684435845,False,False,0.13482500745981518
2023-12-12 22:08:36.266546,41298.0,-4.757098149944795,-4.785226227858067,0.028128077913271987,0.4608294931802561,False,False,0.13305824232597185
2023-12-12 22:08:37.571026,41298.01,-4.592331156789442,-4.7466472136443425,0.1543160568549009,40.00000000582076,False,False,0.12618797894162892
2023-12-12 22:08:38.878269,41299.92,-4.258541277180484,-4.649026026351571,0.3904847491710868,98.46938775516075,False,False,0.23616869231618587
2023-12-12 22:08:40.188988,41299.99,-3.9429105592207634,-4.50780293292541,0.5648923737046463,99.5024875620882,False,False,0.1744076245335595
2023-12-12 22:08:41.495233,41299.99,-3.6506880815140903,-4.3363799626431465,0.6856918811290562,99.49999999989814,False,False,0.12079950742440992
2023-12-12 22:08:42.803050,41299.99,-3.3801355638643145,-4.14513108288738,0.7649955190230653,99.49999999989814,False,False,0.07930363789400907
2023-12-12 22:08:44.110705,41299.99,-3.129644154716516,-3.942033697253207,0.8123895425366912,99.49999999989814,False,False,0.04739402351362587
2023-12-12 22:08:45.420061,41299.99,-2.8977247412331053,-3.733171906049187,0.8354471648160815,100.0,False,False,0.023057622279390344
2023-12-12 22:08:46.736292,41299.99,-2.682998992873763,-3.5231373234141024,0.8401383305403392,100.0,False,False,0.004691165724257651
2023-12-12 22:08:48.040158,41300.0,-2.4833933610425447,-3.3151885309397913,0.8317951698972466,100.0,True,False,-0.008343160643092595
2023-12-12 22:08:49.339807,41299.99,-2.299504124021041,-3.1120516495560415,0.8125475255350003,50.0,False,False,-0.01924764436224624
2023-12-12 22:08:50.628448,41299.99,-2.129226184762956,-2.9154865565974246,0.7862603718344685,50.0,False,False,-0.026287153700531807
2023-12-12 22:08:51.895882,41300.0,-1.9707551362371305,-2.726540272525366,0.7557851362882353,66.66666666666666,False,False,-0.030475235546233215
2023-12-12 22:08:53.165862,41300.0,-1.8241381593397819,-2.546059849888249,0.7219216905484673,66.66666666666666,False,False,-0.03386344573976796
2023-12-12 22:08:54.434804,41299.99,-1.689277130040864,-2.3747033059187723,0.6854261758779083,50.0,False,False,-0.036495514670559004
2023-12-12 22:08:55.718995,41300.0,-1.5635680372288334,-2.212476252180785,0.6489082149519514,60.0,False,False,-0.03651796092595694
2023-12-12 22:08:57.010588,41300.0,-1.4472595680781524,-2.0594329153602584,0.612173347282106,50.0,False,False,-0.03673486766984535
2023-12-12 22:08:58.297590,41299.99,-1.3404394333483651,-1.9156342189578799,0.5751947856095148,50.0,False,False,-0.03697856167259128
2023-12-12 22:08:59.589619,41300.0,-1.2406750607406138,-1.7806423873144268,0.539967326573813,60.0,False,False,-0.03522745903570179
2023-12-12 22:09:00.862125,41295.76,-1.4866069618583424,-1.72183530222321,0.23522834036486762,0.46728971972069644,False,False,-0.30473898620894535
2023-12-12 22:09:02.155936,41295.76,-1.6623472608916927,-1.7099376939569066,0.04759043306521393,0.46728971972069644,False,False,-0.18763790729965368
2023-12-12 22:09:03.442812,41304.02,-1.1221740221153595,-1.5923849595885973,0.4702109374732377,66.08140462888751,False,True,0.4226205044080238
2023-12-12 22:09:05.160050,41304.02,-0.6861730626987992,-1.4111425802106379,0.7249695175118387,66.05431309903287,False,False,0.25475858003860097
2023-12-12 22:09:06.441899,41304.01,-0.3375549541815417,-1.1964250550048185,0.8588701008232769,66.00159616921283,False,False,0.13390058331143817
2023-12-12 22:09:07.730778,41304.01,-0.060574328374059405,-0.9692549096786668,0.9086805813046074,66.05431309907124,False,False,0.04981048048133052
2023-12-12 22:09:09.037386,41296.83,-0.41563994259922765,-0.8585319162627789,0.44289197366355126,41.950228542406755,True,False,-0.4657886076410561
2023-12-12 22:09:10.372176,41296.83,-0.6890886153632891,-0.824643256082881,0.1355546407195919,53.462783171522375,False,False,-0.3073373329439594
2023-12-12 22:09:11.651408,41295.14,-1.0302909816018655,-0.865772801186678,-0.1645181804151875,48.19136522752946,False,False,-0.3000728211347794
2023-12-12 22:09:12.932820,41295.14,-1.2858735650515882,-0.9497929539596601,-0.3360806110919281,0.0,False,False,-0.1715624306767406
2023-12-12 22:09:14.211487,41295.13,-1.4722602208494209,-1.0542864073376124,-0.4179738135118085,0.0,False,False,-0.0818932024198804
2023-12-12 22:09:15.476345,41295.14,-1.6007140369838453,-1.163571933266859,-0.43714210371698625,0.11248593928041828,False,False,-0.01916829020517774
2023-12-12 22:09:16.743346,41295.13,-1.6839104566024616,-1.2676396379339796,-0.41627081866848203,0.11235955058457137,False,True,0.020871285048504218
2023-12-12 22:09:18.028808,41295.13,-1.7299029738933314,-1.36009230512585,-0.36981066876748137,0.5813953489527961,False,False,0.04646014990100067
2023-12-12 22:09:19.307218,41291.12,-2.0661090432986384,-1.5012956527604078,-0.5648133905382307,0.17452006984349566,True,False,-0.1950027217707493
2023-12-12 22:09:20.588902,41291.11,-2.3067706755246036,-1.6623906573132472,-0.6443800182113564,0.24691358029704702,False,False,-0.07956662767312572
2023-12-12 22:09:21.869086,41291.1,-2.469832972281438,-1.8238791203068856,-0.6459538519745522,0.24630541876909717,False,False,-0.0015738337631958643
